title,price,condition,processor_tier,processor_brand,processor_generation,ram,storage,storage_type_score,gpu_tier,has_dedicated_gpu,screen_size,is_fullhd,is_4k,is_2k,is_gaming,is_touchscreen,is_2in1,has_ssd,has_hdd,battery_wh,is_new,is_used,condition_score,has_warranty,brand_premium,model_year,has_backlit
"Core i5 8th Gen | 8GB RAM | 128GB SSD | Gaming Laptop Johar Town, Lahore•1 week ago Call Chat",32000,Used,3,1,8,8.0,128.0,2,0,0,15.6,0,0,0,1,0,0,1,0,,0,0,5,0,1,,0
"HP Pavilion x360 m Convertible 14m-dw1023dx - Mint Condition Malir Cantonment, Karachi•5 days ago Call Chat",90000,Excellent,2,0,0,,,0,0,0,15.6,0,0,0,0,0,1,0,0,,0,0,9,0,3,,0
"Dell Latitude 7400 i5 8th Gen 8GB RAM 256GB SSD Thin Bezzel's Laptop! Saddar, Rawalpindi•1 week ago Call Chat",51900,Used,3,1,8,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Dell Latitude 7420 corei5-11 Gen 16 Gb|512 ssd Saddar, Rawalpindi•3 days ago Call Chat",85000,Used,3,1,0,,,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Dell latitude, dell 7320,Dell 11th gen, Dell i7 DHA Defence, Karachi•14 hours ago Call Chat",95000,Used,4,1,11,,,0,0,0,15.6,0,0,0,0,0,0,0,0,14.0,0,0,5,0,3,,0
"Lenovo Laptop Lenovo Thinkpad All Types Laptop's Chromebooks Available Valencia Town, Lahore•4 weeks ago Call Chat",9999,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Latitude 7390 i7 8th Gen 8GB RAM 256GBSSD FHD Backlite Bezzeless! Saddar, Rawalpindi•2 weeks ago Call Chat",55900,Used,4,1,8,8.0,256.0,2,0,0,15.6,1,0,0,0,0,0,1,0,,0,0,5,0,3,,1
"Lenovo Legion Pro 7i Gaming Laptop 275HX - RTX5070 | 32/aTB BOX PACK Defence Road, Lahore•2 weeks ago Call Chat",8000,Used,2,0,0,,,0,3,1,15.6,0,0,0,1,0,0,0,0,,0,0,5,0,3,,0
"Lenovo Core i3 Laptop | Dual Battery | 8 Hours Backup | Warranty Khanewal Road, Jahanian•1 week ago Call Chat",33000,New,2,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,8.0,1,0,5,1,3,,0
"Hp Elitebook Elitebook 840 G5 Core i7 FHD 120hz Laptop for sale Askari 8, Rawalpindi•3 weeks ago Call Chat",59000,Used,4,1,0,,,0,0,0,15.6,1,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Hp i5 8th Gen Generation Laptop in New Condition. Better Than Dell Cantt, Lahore•4 weeks ago Call Chat",48000,New,3,1,8,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,1,0,5,0,3,,0
"Dell Latitude 5580 Core i5 7th Gen | 16GB RAM | 256GB Islampura, Lahore•4 days ago Call Chat",49900,Used,3,1,7,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Apple Magic Keyboard 3 With Touch ID and Magic Mouse 3 Johar Town Phase 2, Lahore•2 days ago Call Chat",53000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,1,0,0,0,,0,0,5,0,5,,0
"Dell 5190 2 in 1 | Touch screen | x360 rotate chrome book | HD display D Ground, Faisalabad•2 days ago Call Chat",12999,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,1,1,0,0,,0,0,5,0,3,,0
"Dell Latitude 3390 Touch 360 i5 8th Gen 8GB RAM 256GB SSD 2 in 1 Touch Saddar, Rawalpindi•2 weeks ago Call Chat",53500,Used,3,1,8,8.0,256.0,2,0,0,15.6,0,0,0,0,1,1,1,0,,0,0,5,0,3,,0
"Legion 7i 2025 Glacier White DHA Phase 3, Lahore•16 hours ago Call Chat",6000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,16.0,0,0,5,0,1,2025.0,0
"Dell Core i5 i7 10th 11th 12th Gen Laptop Slim Touch Latitude Laptops Model Town Extension, Lahore•4 weeks ago Call Chat",58000,Used,4,1,12,,,0,0,0,15.6,0,0,0,0,1,0,0,0,,0,0,5,0,3,,0
"Dell G3 15 Gaming Laptop With Box & Charger Garden East, Karachi•5 days ago Chat",86000,Used,2,0,0,,,0,0,0,15.6,0,0,0,1,0,0,0,0,,0,0,5,0,3,,0
"Dell Latitude 3300 | Budget Business Laptop | Fast SSD | Saddar, Karachi•5 days ago Call Chat",48999,Used,2,0,0,,,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"12.12 Sale- Lenovo Thinkpad T470s | Core i7 | 6th Generation Scheme 33, Karachi•3 weeks ago Call Chat",40500,Used,4,1,6,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"HP Probook 445G7 Ryzen 7 4700U = i7 11th Gen 16GB RAM 256GB SSD ! Saddar, Rawalpindi•1 week ago Call Chat",76900,Used,4,1,11,16.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"mackbook pro | macbook | 15 inch | macbook 2017 | core i7 | 16/512 Gulberg 1, Lahore•1 week ago Call Chat",80000,Used,4,1,0,,,0,0,0,15.0,0,0,0,0,0,0,0,0,,0,0,5,0,5,2017.0,0
"Apple MacBook Pro 2014 Core i5 | 8GB / 128GB SSD fresh stock available 9th Avenue, Islamabad•4 weeks ago Call Chat",51000,New,3,1,0,,128.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,5,,0
"Mix Laptops (i5 / i7 / Ryzen) | Excellent Condition | D Ground, Faisalabad•6 days ago Call Chat",30000,Excellent,4,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,9,0,1,,0
"Lenovo Yoga 370 X360 Core i5 7th Gen | Touchscreen Stylus | 8GB 256 G Waraich, Lahore•3 weeks ago Call Chat",56000,Used,3,1,7,,,0,0,0,15.6,0,0,0,0,1,0,0,0,,0,0,5,0,3,,0
"HP Core i7 4th Gen Business Laptop Gulberg 1, Lahore•2 days ago Chat",39000,Used,4,1,4,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"electric instant water Geyser Others, Faisalabad•1 week ago Call Chat",28000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"12.12 Sale- Lenovo Thinkpad T470s | Core i7 | 6th Generation Scheme 33, Karachi•3 weeks ago Call Chat",40500,Used,4,1,6,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Lenovo Legion Pro 5|1 Year Warranty|32 GB RAM |1 TB SSD|8GB RTX 5070 Scheme 33, Karachi•5 days ago Chat",6000,Used,2,0,0,32.0,1024.0,2,3,1,15.6,0,0,0,0,0,0,1,0,,0,0,5,1,3,,0
"chromebooks / laptops with warrantyat Al Wajid laptops Walton Road, Lahore•4 weeks ago Call Chat",21500,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,1,1,,0
"Dell Latitude 7420 corei5-11 Gen 16 Gb|512 ssd Saddar, Rawalpindi•3 days ago Call Chat",85000,Used,3,1,0,,,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"HP Elitebook 840 G6--Touchscreen!slim!Premium bussiness Series Model Town Link Road, Lahore•2 weeks ago Call Chat",68000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,1,0,0,0,,0,0,5,0,3,,0
"Dell Latitude 7400 2-in-1 | 14"" FHD | i5 8th gen| 16gb RAM|256 Nvme Awan Town - Madina Block, Lahore•4 weeks ago Call Chat",52999,Used,3,1,8,16.0,,3,0,0,15.6,1,0,0,0,0,1,0,0,,0,0,5,0,3,,0
"fujitsu core i5 2nd Gen | 4GB Ram with Ssd | 50% Instant Discount Cantt, Sialkot•5 days ago Call Chat",20000,Used,3,1,2,4.0,,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,1,,0
"HP Laptop i3 i5 i7 5th 6th 7th 8th 10th Gen Elitebook Probook Laptops Township, Lahore•4 weeks ago Call Chat",38000,Used,4,1,10,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Latitude 7200 2 in 1 Core i7 Gen 8th 16GB 256GB Gulberg 3, Lahore•3 weeks ago Call Chat",43500,Used,4,1,8,,,0,0,0,15.6,0,0,0,0,0,1,0,0,,0,0,5,0,3,,0
"HP Chromebook 11 G6 Laptop | Windows 10 | Type-C Charger | Gulberg 1, Lahore•5 days ago Call Chat",10000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"MacBook Pro 16"" | Apple M3 Max | 36GB RAM | 1TB SSD | High Performance Gulberg, Lahore•1 week ago Call Chat",8000,Used,5,3,14,36.0,1024.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,5,,0
"ACER LAPTOP INTEL 5th GEN Others, Faisalabad•3 days ago Call Chat",15999,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,2,,0
"lenovo laptop,Lenovo ThinkPad T540,core i5,4th gen,4gb RAM/500GB HDD Gulistan-e-Jauhar Block 18, Karachi•1 week ago Call Chat",28999,Used,3,1,4,4.0,500.0,1,0,0,15.6,0,0,0,0,0,0,0,1,,0,0,5,0,3,,0
"Hp Pro book 430 G7 8 GB Ram 256 GB SSD Core i5 10th Generation Gulshan-e-Iqbal Town, Karachi•1 week ago Call Chat",59500,Used,3,1,10,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"6th Gen slim fast Ci5 8gb 256gb m2 ssd 360 Touch screen 2k 1080p Khayaban-e-Naveed, Sargodha•1 week ago Call Chat",34000,Used,5,3,13,,,2,0,0,15.6,1,0,1,0,1,0,1,0,,0,0,5,0,1,,0
"Dell Latitude 5300 Touchscreen Rifah Aam, Karachi•2 days ago Chat",65000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,1,0,0,0,,0,0,5,0,3,,0
"Core i5 8th Gen | 8GB RAM | 128GB SSD | Gaming Laptop Johar Town, Lahore•1 week ago Call Chat",32000,Used,3,1,8,8.0,128.0,2,0,0,15.6,0,0,0,1,0,0,1,0,,0,0,5,0,1,,0
"Dell Latitude 7200 2in1 | i5-8th | COD All over Pakistan D Ground, Faisalabad•3 hours ago Call Chat",45000,Used,3,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,3.0,0,0,5,0,3,,0
"hp laptop | Notebook 255 G7 | AMD Athlon Silver | 8/256GB Johar Town, Lahore•2 weeks ago Call Chat",38000,Used,2,0,0,,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Lenovo Core i5 8th Generation Laptop Nawansher, Abbottabad•16 hours ago Call Chat",41000,Used,3,1,8,,,0,0,0,15.6,0,0,0,0,0,0,0,0,16.0,0,0,5,0,3,,0
"Dell Latitude 3190 (4/128) Khurrianwala Town, Faisalabad•5 days ago Call Chat",19500,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Microsoft Surface pro 7 Johar Town Phase 1, Lahore•3 weeks ago Call Chat",68000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"HP PROBOOK 6460b | core i5/2nd Gen | 6470b | i5/3rd Gen | Gen A+ stock Saddar, Karachi•4 weeks ago Call Chat",18000,Used,3,1,2,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"lenovo laptop,Lenovo ThinkPad T540,core i5,4th gen,4gb RAM/500GB HDD Gulshan-e-Iqbal, Karachi•1 week ago Call Chat",29000,Used,3,1,4,4.0,500.0,1,0,0,15.6,0,0,0,0,0,0,0,1,,0,0,5,0,3,,0
"Lenovo ThinkPad X270 – Ultra-Portable Business Laptop Johar Town, Lahore•4 days ago Call Chat",39000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Lenovo Laptop Lenovo Thinkpad All Types Laptop's Chromebooks Available Valencia Town, Lahore•4 weeks ago Call Chat",9999,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"HP EliteBook 850 G3/G4| i7 6th Gen/ i5 7th Gen | 8GB RAM | 256GB SSD Paradise Arcade, Karachi•3 weeks ago Call Chat",45000,Used,4,1,6,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"hp laptop | Probook 440 G8 | Core i5 11Th Gen | 8/256GB Township, Lahore•1 week ago Call Chat",81000,Used,3,1,11,,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Microsoft Surface 3 DHA Defence, Karachi•2 days ago Call Chat",12000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"Microsoft surface pro 7 Bahria Town - Sector E, Lahore•3 weeks ago Call Chat",68000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"Microsoft surface pro 7+ Ghazi Road, Lahore•3 weeks ago Call Chat",72000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"Lenovo X395 Ryzen 5 3500U 16GB RAM 256GB SSD 2GB Dedicated Card ! Saddar, Rawalpindi•2 weeks ago Call Chat",56900,Used,3,2,0,16.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Dell Latitude 7420 corei5-11 Gen 16 Gb|512 ssd Saddar, Rawalpindi•3 days ago Call Chat",85000,Used,3,1,0,,,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"HP Laptop HP Elitebook 840 HP Probook HP Zbook Laptop HP Core i3 i5 i7 Johar Town, Lahore•1 week ago Call Chat",24999,Used,4,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Best Used Laptops & Chromebooks - Student & Gaming Wah Model Town - Phase 2, Wah•1 week ago Call Chat",10999,Fair,2,0,0,,,0,0,0,15.6,0,0,0,1,0,0,0,0,,0,1,5,0,1,,0
"Dell Core i5 i7 10th 11th 12th Gen Laptop Slim Touch Latitude Laptops Model Town Extension, Lahore•4 weeks ago Call Chat",58000,Used,4,1,12,,,0,0,0,15.6,0,0,0,0,1,0,0,0,,0,0,5,0,3,,0
"hp elitebook 840 g7 Sambrial, Sialkot•1 day ago Call Chat WhatsApp",75000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"HP Elitebook 840 G8 Corei5-11 Generation Discount offer Quantity Ava DHA Defence Phase 1, Islamabad•2 weeks ago Call Chat",88000,Used,3,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Lenovo ThinkPad X270 – Ultra-Portable Business Laptop Johar Town, Lahore•4 days ago Call Chat",39000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Like New Dell Latitude 7490, i5 8th Gen DHA Phase 5, Lahore•4 days ago Call Chat",65000,New,3,1,8,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,1,0,5,0,3,,0
"HP 450 G1 laptop | Core i5 4th gen | 8GB RAM | HP laptop Gulshan-e-Iqbal Town, Karachi•2 weeks ago Call Chat",37000,Used,3,1,4,8.0,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Lenovo P52 Workstation Core i7 8th Generation 4GB Nvidia P1000 Mustafa Town, Lahore•1 week ago Call Chat",85000,Used,4,1,8,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"sale your old scap computer CPU monitor ups battery LDA Avenue - Block H, Lahore•2 weeks ago Call Chat",10000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"fanxiang SODIMM ddr5 32gb ram with box 9th Avenue, Islamabad•15 hours ago Call Chat",78500,Used,2,0,0,32.0,,0,0,0,15.6,0,0,0,0,0,0,0,0,15.0,0,0,5,0,1,,0
"Microsoft surface pro 7+ Johar Town Phase 1, Lahore•3 weeks ago Call Chat",72000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"MacBook Pro 2019 core i7 13 inch – 16GB/ 256GB 10/10 Model Town, Lahore•2 weeks ago Call Chat",77000,Excellent,4,1,0,,,0,0,0,13.0,0,0,0,0,0,0,0,0,,0,0,10,0,5,2019.0,0
"Dell Latitude 5410 (i5 10th Generation) Others, Gujranwala•1 week ago Call Chat",59000,Used,3,1,10,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Latitude 7200 2 in 1 Core i7 Gen 8th 16GB 256GB Gulberg 3, Lahore•3 weeks ago Call Chat",43500,Used,4,1,8,,,0,0,0,15.6,0,0,0,0,0,1,0,0,,0,0,5,0,3,,0
"HP ProBook 445 G8 | Ryzen 5 5600U | 8GB RAM | 256GB SSD Satellite Town - Block D, Rawalpindi•1 week ago Call Chat",61000,Used,3,2,0,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Hp Zbook , 4Gb Dedicated p2000 Saddar Cooperative Market, Karachi•3 days ago Call Chat",80000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Hp Elitebook core i5 6th gen 8GB ram / 256Gb SSD Gulshan-e-Iqbal, Karachi•3 weeks ago Call Chat",42500,Used,3,1,6,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Dell Latitude 7210 Detachable 2-in-1 |Corei5-10th|16GB RAM |256GB SSD Blue Area, Islamabad•2 days ago Call Chat",85000,Used,3,1,0,16.0,256.0,2,0,0,15.6,0,0,0,0,0,1,1,0,,0,0,5,0,3,,0
"Computer Workstations with partitions Okara Bypass Road, Okara•3 weeks ago Call Chat",70000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"Lenovo Thinkpad T540P Core i7 USA | 1 GB Graphic - 180GB SSD - #Lenovo Chowk Yadgar, Peshawar•1 week ago Call Chat",39500,Used,4,1,0,,180.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Laptop, Macbook, 10k, 20K, 30k, 40k, 50k,80k Mughalpura, Lahore•2 days ago Call Chat",10000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,5,,0
"HP laptop For Sale/ Laptop for Sale/ HP Laptop/Elite book/Laptop sale Others, Faisalabad•18 hours ago Call Chat",30000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,18.0,0,0,5,0,3,,0
"Dell Latitude 5570 8GB Ram 256GB SSD Core i7 6th Generation | HQ pro Saddar Town, Karachi•3 weeks ago Call Chat",45000,Used,4,1,6,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Microsoft Surface Pro 3 Gulshan-e-Iqbal Town, Karachi•3 days ago Call Chat",18000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"Lenovo Laptop Lenovo Thinkpad All Types Laptop's Chromebooks Available Valencia Town, Lahore•4 weeks ago Call Chat",9999,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Latitude 5420/5570/7460/6440/5550/5470/7389/3510/7520/7280/3530 DHA Defence, Karachi•3 weeks ago Call Chat",25000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Laptop for sale Verified Allama Iqbal Road, Mirpur•2 days ago Chat",15000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"Core i5 4th Genration Gulshan-e-Iqbal Town, Karachi•6 days ago Call Chat",21000,Used,3,1,4,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"Hp i5 7th Gen Generation Laptop. Better Than Lenovo Cantt, Lahore•3 weeks ago Call Chat",37000,Used,3,1,7,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Lenovo P52 Workstation Core i7 8th Generation 4GB Nvidia P1000 Mustafa Town, Lahore•1 week ago Call Chat",85000,Used,4,1,8,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Macbook Pro 2019 D Ground, Faisalabad•3 weeks ago Call Chat",90000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,5,2019.0,0
"Dell Latitude 5410 (i5 10th Generation) Others, Gujranwala•1 week ago Call Chat",59000,Used,3,1,10,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Laptop Core i5 i7 5th 6th 7th 8th 10 Generation Dell Hp Lenovo Laptops Allama Iqbal Town - Huma Block, Lahore•3 weeks ago Call Chat",39000,Used,4,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Lenevo Laptop T540p | Core i5 4th Gen | Graphic Design & Gaming Laptop Gulshan-e-Iqbal, Karachi•4 weeks ago Call Chat",23500,Used,3,1,4,,,0,0,0,15.6,0,0,0,1,0,0,0,0,,0,0,5,0,1,,0
"Dell Latitude 5420 | Core i5- 11th gen | 16/256 SSD Ferozepur Road, Lahore•3 weeks ago Call Chat",69000,Used,3,1,11,,,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Lenovo P52 Workstation Core i7 8th Generation 4GB Nvidia P1000 Mustafa Town, Lahore•1 week ago Call Chat",85000,Used,4,1,8,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"MacBook Pro 16"" | Apple M3 Max | 36GB RAM | 1TB SSD | High Performance Gulberg, Lahore•1 week ago Call Chat",8000,Used,5,3,14,36.0,1024.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,5,,0
"HP Elitebook 845 G8, Ryzen 5 Pro 5650U, 16GB RAM, 256GB SSD Allama Iqbal Town - Huma Block, Lahore•2 weeks ago Call Chat",74999,Used,3,2,0,16.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Core i5 8th Gen | 8GB RAM | 128GB SSD | Gaming Laptop Johar Town, Lahore•1 week ago Call Chat",32000,Used,3,1,8,8.0,128.0,2,0,0,15.6,0,0,0,1,0,0,1,0,,0,0,5,0,1,,0
"Dell Core i5 10th Gen Generation Laptops. Better Than Hp F-7 Markaz, Islamabad•15 hours ago Call Chat",52000,Used,3,1,10,,,0,0,0,15.6,0,0,0,0,0,0,0,0,15.0,0,0,5,0,3,,0
"HP core i7 4th generation laptop 8gb ram 500gb Rom camera wifi DVD Blue Area, Islamabad•4 weeks ago Call Chat",31500,Used,4,1,4,8.0,500.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"All Brands Rugged Laptops & Tablets Available at TRL Cantt, Lahore•6 days ago Call Chat",55000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"Dell core i5 11th generation laptop 8gb ram DDR4 6hr battery camera Blue Area, Islamabad•2 weeks ago Call Chat",66999,Used,3,1,11,8.0,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell M4800 i7 Workstation – Modified GPU – Plug-in Use Only Khayaban-e-Quaid, Lahore•4 days ago Call Chat",45000,Used,4,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Lenovo Core i3 Laptop | Dual Battery | 8 Hours Backup | Warranty Khanewal Road, Jahanian•1 week ago Call Chat",33000,New,2,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,8.0,1,0,5,1,3,,0
"Lenovo Yoga Book 9 14IAH10 Dual OLED Core Ultra 9 32GB/1TB (2025) PECHS, Karachi•4 days ago Call Chat",7000,Used,2,0,0,,1024.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,2025.0,0
"Dell Latitude 5410 (i5 10th Generation) Others, Gujranwala•1 week ago Call Chat",59000,Used,3,1,10,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Asus Core i5 - 11th generation Manzoor Colony, Karachi•2 days ago Call Chat",67000,Used,3,1,11,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Latitude 7390 2-in-1 (Touch Screen) for Sale | Clean Condition Khalid Bin Walid Road, Karachi•13 hours ago Call Chat",55000,Good,2,0,0,,,0,0,0,15.6,0,0,0,0,1,1,0,0,13.0,0,0,7,0,3,,0
"HP ultraslim 6th generation laptop 4gb ram 5hr battery Chaklala Scheme, Rawalpindi•3 weeks ago Call Chat",20999,Used,2,0,0,4.0,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Latitude e7420 7000 series Corei5-11 Generation/Touch Screen Margalla Enclave, Islamabad•2 weeks ago Call Chat",72000,Used,3,1,0,,,0,0,0,15.6,0,0,0,0,1,0,0,0,,0,0,5,0,3,,0
"Dell Latitude 3410 – Core i5 10th Generation 8GB Ram 256GB ssd Gulshan-e-Mehar, Multan•1 week ago Call Chat",59999,Used,3,1,10,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Toshiba Laptop Core i3 2nd Gen/Core i5 6th Generation available Johar Town, Lahore•2 weeks ago Call Chat",17999,Used,3,1,2,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,2,,0
"hp probook g5 640 - core i5 8th gen- 100% original No repair No paint Bhekopur, Gujranwala•2 weeks ago Call Chat",49999,Used,3,1,8,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Lenovo Core i3 Laptop | Dual Battery | 8 Hours Backup | Warranty Khanewal Road, Jahanian•1 week ago Call Chat",33000,New,2,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,8.0,1,0,5,1,3,,0
"LAPTOP LENOVO X390 YOGA INTEL CORE i5 8TH GEN | 16GB RAM | 256GB SSD Sheikh Maltoon Town, Mardan•2 weeks ago Call Chat",49500,Used,3,1,8,16.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Lenovo X395 Ryzen 5 3500U 16GB RAM 256GB SSD 2GB Dedicated Card ! Saddar, Rawalpindi•2 weeks ago Call Chat",56900,Used,3,2,0,16.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Apple MacBook Air 2015 8GB / 128GB SSD fresh stock Laptop Available Dream Valley Smart City, Islamabad•4 weeks ago Call Chat",44000,New,2,0,0,,128.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,5,2015.0,0
"Lenovo Thinkpad T14s Ryzen 5Pro 6650U = i5 13th Gen Touch DDR5 6400MHz Saddar, Rawalpindi•1 week ago Call Chat",98900,Used,3,1,13,,,0,0,0,15.6,0,0,0,0,1,0,0,0,,0,0,5,0,3,,0
